ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comments,Text_ID,Part_of_Speech,wPOS,Other_Translation
1.18,lez,"Гьакъикъетда , акуртӀа сегьнеда ида хъсан кьуьлерна , акъатна вичин манийриз яб~акалнама .","гьакъикъет -да	,	акур -тӀа	сегьне -да	ида	хъсан	кьуьлер -на	,	акъат -на	вич -и -н	мани -й -ри -з	яб.акал -нама	.","гьакъикъет -е	,	акур -тӀа	сегьне -е	ида	хъсан	кьуьлер -на	,	акъатун -на	вич -ди -н	мани -й -ди -з	яб.акал -нма	.","really INESS	,	seen COND	stage INESS	her	good	dance AOR	,	apperance AOC	himself OBL GEN	song PST OBL DAT	HEARD PERF.CONT	.","Really, he saw, that she danced very well and listened to his songs",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,adv n:(OBLIQUEstem)	punct	v v:(YN)	n n:(OBLIQUEstem)	pers	adj	n v:TAM1	punct	v v:TAM1	pro n:(OBLIQUEstem) n:(CASE)	n cop:(TAM) n:(OBLIQUEstem) n:(CASE)	v v:TAM1	punct,adj punct ptcp n pro adj Vnf punct Vnf pro n Vf punct,~~~
1.19,lez,"Ашукь Нуьсрет , лагьана , бес , лагьана , жедашни , лагьана , зу тӀварчиз вуна са шеъ кхьайтӀа ?","ашукь	Нуьсрет	,	лагьа -на	,	бес	,	лагьа -на	,	жеда -ш -ни	,	лагьа -на	,	зу	тӀвар -чи -з	вун -а	са	шеъ	кхьа -й -тӀа	?","ашукь	Нуьсрет	,	лугьун -на	,	бес	,	лугьун -на	,	жеда -ш -ни	,	лугьун -на	,	зу	тӀвар -ди -з	вун -ди	са	шеъ	кхьин -й -тӀа	?","ashuq	Nusret	,	say AOC	,	but	,	say AOC	,	can NEG FOC	,	say AOC	,	my	name ERG DAT	2sg.abs ERG	one	thing	write PST COND	?","She said to ashuq Nusret, what if he writes something in her honor",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,n	nprop	punct	v v:TAM1	punct	prt	punct	v v:TAM1	punct	v v:(TAM2) Attachestoanycategory	punct	v v:TAM1	punct	pers	n n:(OBLIQUEstem) n:(CASE)	pers n:(OBLIQUEstem)	cardnum	n	v cop:(TAM) v:(YN)	punct,n nprop punct Vnf punct prt punct Vnf punct Vf punct Vf punct pro n pro cardnum n ptcp punct,~~~
1.20,lez,"Идани , валлагь , за кхьин патакай кхьидай , лагьана .","ида -ни	,	валлагь	,	за	кхьин	патакай	кхьи -да -й	,	лагьа -на	.","ида -ни	,	валлагь	,	за	кхьин	патакай	кхьид -да -й	,	лугьун -на	.","her FOC	,	~~~	,	1sg.ERG	to.write	for	writing FUT PST	,	say AOR	.",And he said that he will write,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,pers Attachestoanycategory	punct	n	punct	pers	v	prt	ptcp v:TAM1 cop:(TAM)	punct	v v:TAM1	punct,pro punct n punct pers msd prt v punct Vf punct,~~~
1.21,lez,"Бес , лагьана , чуьн сад-садалай аярбур я , гуьзелбур я лагьана , ашукьдизни туькуьрин , лагьана , гаф чизвай ашукь~хьана .","бес	,	лагьа -на	,	чуьн	сад сада -л -ай	аяр -бур	я	,	гуьзел -бур	я	лагьа -на	,	ашукь -ди -з -ни	туькуьр -ин	,	лагьа -на	,	гаф	чи -зва -й	ашукь хьа -на	.","бес	,	лугьун -на	,	чуьн	сад сада -л -ай	аяр -бур	я	,	гуьзел -бур	я	лугьун -на	,	ашукь -ди -з -ни	туькуьрин -н	,	лугьун -на	,	гаф	чи -зва -й	ашукь хьа -на	.","but	,	say AOC	,	you	one one SPSS INELAT	nice SBST.PL	was	,	beautiful SBST.PL	was	say AOC	,	ashuq ERG DAT FOCUS	to.create HORT	,	say AOC	,	word	know IMPF PST	ashuq happened AOR	.","And he said that "" you all are so beautiful"" ashuq knew what to say, ",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,prt	punct	v v:TAM1	punct	pro	num cardnum n:(CASE) n:(OBLIQUEstem)	adj adj>n	v	punct	adj adj>n	v	v v:TAM1	punct	n n:(OBLIQUEstem) n:(CASE) Attachestoanycategory	v v:TAM1	punct	v v:TAM1	punct	n	v v:TAM1 cop:(TAM)	n v v:TAM1	punct,prt punct Vnf punct pro num adj Vnf punct adj Vnf Vnf punct n Vnf punct v punct n ptcp n punct,~~~
1.22,lez,"Сонра лагьана , бес , лагьана , сегьнеда акъатна Безхануман тарифаради ида .","сонра	лагьа -на	,	бес	,	лагьа -на	,	сегьне -да	акъат -на	Безхануман	тарифара -ди	ида	.","сонра	лугьун -на	,	бес	,	лугьун -на	,	сегьне -е	акъатун -на	Безхануман	тарифаради -ди	ида	.","after	say AOC	,	but	,	say AOC	,	stage INESS	apperance AOR	Bezkhanum's	praised SBST	her	.","Then he said, that he praised Bezkhanum from the stage",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,adv	v v:TAM1	punct	prt	punct	v v:TAM1	punct	n n:(OBLIQUEstem)	v v:TAM1	nprop	v v:(TAM2)	pers	punct,adv Vnf punct prt punct Vnf punct n Vf nprop Vnf pro punct,~~~
1.23,lez,"Къе концерт гана куьтяхна , пакани лагьана , ашукь Нуьсрет , лагьана , бес зу тӀварчиз за шеъ кхьихь , лагьана .","къе	концерт	га -на	куьтях -на	,	пака -ни	лагьа -на	,	ашукь	Нуьсрет	,	лагьа -на	,	бес	зу	тӀвар -чи -з	за	шеъ	кхьихь	,	лагьа -на	.","къе	концерт	гун -на	куьтяхин -на	,	пака -ни	лугьун -на	,	ашукь	Нуьсрет	,	лугьун -на	,	бес	зу	тӀвар -ди -з	за	шеъ	кхьихь	,	лугьун -на	.","today	concert	give AOC	finished AOC	,	tomorrow Q	say AOC	,	ashuq	Nusret	,	say AOC	,	but	my	name ERG DAT	1sg.ERG	thing	write	,	say AOR	.","Today the concert took place, and tomorrow write something in my honor, she said to Ashuq Nusret",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,adv	n	v v:TAM1	v v:TAM1	punct	adv v:(YN)	v v:TAM1	punct	n	nprop	punct	v v:TAM1	punct	prt	pers	n n:(OBLIQUEstem) n:(CASE)	pers	n	v	punct	v v:TAM1	punct,adv n Vf Vf punct adv v punct n nprop punct Vnf punct prt pers n pers n Vnf punct Vnf punct,~~~
1.24,lez,"Бес , лагьана , вуна яратмиша ма .","бес	,	лагьа -на	,	вун -а	яратмиша	ма	.","бес	,	лугьун -на	,	вун -ди	яратмишин	ма	.","but	,	say AOC	,	2sg.abs ERG	create	you.know	.",So she asked to create something,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,prt	punct	v v:TAM1	punct	pers n:(OBLIQUEstem)	v	prt	punct,prt punct Vnf punct pro v prt punct,~~~
1.25,lez,"Идазни инал гьакӀ ятӀани ашукьди канивилин , мугьубатдин ам жеда ибурин арада , икьрар .","ида -з -ни	ина -л	гьакӀ	ятӀани	ашукь -ди	кани -вил -и -н	,	мугьубат -ди -н	ам	же -да	и -бур -и -н	ара -да	,	икьр -ар	.","ида -з -ни	ина -л	гьакӀ	ятӀани	ашукь -ди	канивал -вал -ди -н	,	мугьубат -ди -н	ам	жен -да	и -бур -ди -н	арада -е	,	икьрар -ар	.","her DAT Q	here SPSS	just	is.if	ashuq DIR	love PURP ERG GEN	,	love ERG GEN	it	be FUT	this ABS.PL ERG GEN	between INESS	,	decision PL	.",And that moment the ashuq fell in love with her,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,pers n:(CASE) v:(YN)	adv n:(CASE)	adv	v	n n:(CASE2)	n v:(TAM2) n:(OBLIQUEstem) n:(CASE)	punct	n n:(OBLIQUEstem) n:(CASE)	pro	v v:TAM1	dem proform:Any n:(OBLIQUEstem) n:(CASE)	post n:(OBLIQUEstem)	punct	n n:(PLURAL)	punct,pro pro adv v n n punct n pro Vf pers post punct n punct,~~~
1.26,lez,"икьрар хьайидалай сонра ашукьди лагьана ки , бес , лагьана , ви тӀварчиз са дастан кутуна кӀанда .","икьр -ар	хьа -йи -да -ла -й	сонра	ашукь -ди	лагьа -на	ки	,	бес	,	лагьа -на	,	ви	тӀвар -чи -з	са	дастан	куту -на	кӀан -да	.","икьрар -ар	хьа -ай -да -ла -й	сонра	ашукь -ди	лугьун -на	ки	,	бес	,	лугьун -на	,	ви	тӀвар -ди -з	са	дастан	кутун -на	кӀан -да	.","decision PL	happened AOP FUT TEMP PST	after	ashuq DIR	say AOC	that	,	but	,	say AOC	,	2sg.gen	name ERG DAT	one	dastan	put AOC	want FUT	.",After felling in love ahuq decided to write something in her honor,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,n n:(PLURAL)	v v:TAM1 v:TAM1 v:(TAM2) cop:(TAM)	adv	n n:(CASE2)	v v:TAM1	subordconn	punct	prt	punct	v v:TAM1	punct	pro	n n:(OBLIQUEstem) n:(CASE)	cardnum	n	v v:TAM1	v v:TAM1	punct,n v adv n Vnf subordconn punct prt punct Vnf punct pro n cardnum n Vnf Vf punct,~~~
1.27,lez,Фида им цуьгъвенлай мадни концертар гуз иниз .,фи -да	им	цуьгъвен -ла -ай	мад -ни	концерт -ар	гу -з	ини -з	.,фин -да	им	цуьгъвенлай -ла -ай	мад -ни	концерт -ар	гун -з	иниз -з	.,go FUT	he	after TEMP AOP	more Q	concert PL	to.give INF	here DAT	.,He went again to held concerts,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,v v:TAM1	pro	adv v:(TAM2) v:TAM1	adj v:(YN)	n n:(PLURAL)	v v:TAM1	dem n:(CASE)	punct,v pro adv adv n Vf dem punct,~~~
1.28,lez,"Концертар гуз фейла акуртӀа ки , бес гьакъикъетдай , ида вичиз кхьанва дастан .","концерт -ар	гу -з	фе -й -ла	акур -тӀа	ки	,	бес	гьакъикъет -да -ай	,	ида	вич -и -з	кхьа -нва	дастан	.","концерт -ар	гуда -з	фин -й -ла	акун -тӀа	ки	,	бес	гьакъикъет -е -ай	,	ида	вич -ди -з	кхьин -нва	дастан	.","concert PL	give.will DAT	go PST TEMP	seen COND	that	,	but	really INESS EL	,	her	himself ERG DAT	write PERF	dastan	.",And she saw that he really wrote a legend in her honor,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,n n:(PLURAL)	v n:(CASE)	Vf cop:(TAM) v:(TAM2)	v v:(YN)	subordconn	punct	prt	adv n:(OBLIQUEstem) n:(CASE2)	punct	pers	pro n:(OBLIQUEstem) n:(CASE)	v v:TAM1	n	punct,n v ptcp v subordconn punct prt adj punct pro pro Vnf n punct,~~~
1.29,lez,"Ида лагьана , зун фидамаз Ахтынский райондиз , фейла акуртӀа , булахдин кьилел са десте рушар ала , лагьана .","ида	лагьа -на	,	зун	фи -да -маз	Ахтынский	район -ди -з	,	фе -й -ла	Акуртӏа	,	булах -ди -н	кьил -е -л	са	десте	руш -яр	ала	,	лагьа -на	.","ида	лугьун -на	,	зун	фе -да -нмаз	Ахтынский	райондиз -ди -з	,	фин -й -ла	Акуртӏа	,	булах -ди -н	кьил -е -л	са	десте	руш -ар	ала	,	лугьун -на	.","her	say AOC	,	1sg.abs	go ENT IMMANT	Akhtinsky	coutryside.to DIR DAT	,	go PST TEMP	seen	,	spring DIR GEN	chapter INESS SPSS	one	group	girl PL	is.there	,	say AOR	.","He said, that when he was in Akhty district he saw a group of girls near bulakh (spring)",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,pers	v v:TAM1	punct	pers	v v:TAM1 v:(TAM2)	nprop	n n:(CASE2) n:(CASE)	punct	v cop:(TAM) v:(TAM2)	v	punct	n n:(CASE2) n:(CASE)	n n:(OBLIQUEstem) n:(CASE)	cardnum	n	n n:(PLURAL)	v	punct	v v:TAM1	punct,pro Vnf punct pers ptcp nprop n punct ptcp Vnf punct n n cardnum n n v punct Vf punct,~~~
1.30,lez,"И рушарин арада , лагьана , вич гуьзел-гуьрчек са руш ава лагьана , идан тӀварни Безханум я лагьана .","и	руш- -ар -и -н	арада	,	лагьа -на	,	вич	гуьзел-гуьрчек	са	руш	ава	лагьа -на	,	идан	тӀвар -ни	Безханум	я	лагьа -на	.","и	руш- -ар -ди -н	арада	,	лугьун -на	,	вич	гуьзел-гуьрчек	са	руш	ава	лугьун -на	,	идан	тӀвар -ни	Безханум	я	лугьун -на	.","this	GIRL PL OBL GEN	between	,	say AOC	,	himself	beautiful	one	girl	is	say AOC	,	her	name FOC	Bezkhanum	was	say AOR	.","And there was a very beautiful girl among them, and her name was Bezkhanum",en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,dem	Attachestoanycategory n:(PLURAL) n:(OBLIQUEstem) n:(CASE)	post	punct	v v:TAM1	punct	pro	adj	cardnum	n	v	v v:TAM1	punct	pro	n Attachestoanycategory	nprop	v	v v:TAM1	punct,dem n post punct v punct pro adj cardnum n v Vnf punct pro n nprop v Vnf punct,~~~
1.31,lez,"Рушарин арадай им чара хьана , акуртӀа , лагьана , зун къвез акуна , заз мейил къалурна , лагьана .","руш -яр -и -н	арадай	им	чара	хьа -на	,	акур -тӀа	,	лагьа -на	,	зун	къвез	аку -на	,	за -з	мейил	къалур -на	,	лагьа -на	.","руш -ар -ди -н	арадай	им	чара	хьун -на	,	акур -тӀа	,	лугьун -на	,	зун	къвез	акун -на	,	за -з	мейил	къалурун -на	,	лугьун -на	.","girl PL ERG GEN	among	he	divide	be AOC	,	seen COND	,	say AOC	,	1sg.abs	coming	see AOC	,	1sg.ERG DAT	liking	show AOC	,	say AOR	.",She showed her interest to me as soon as she saw his coming to them,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,n n:(PLURAL) n:(OBLIQUEstem) n:(CASE)	prep	pro	v	v v:TAM1	punct	v v:(YN)	punct	v v:TAM1	punct	pers	ptcp	v v:TAM1	punct	pers n:(CASE)	n	v v:TAM1	punct	v v:TAM1	punct,n prep pro v Vnf punct Vnf punct Vnf punct pers ptcp Vnf punct pers n Vnf punct Vf punct,~~~
1.32,lez,"Зани ишаре гайдалай сонра , лагьана ки , бес , вуна дидедин са жаваб къачу ма .","за -ни	ишаре	га -й -да -л -ай	сонра	,	лагьа -на	ки	,	бес	,	вуна	диде -ди -н	са	жаваб	къачу	ма	.","за -ни	ишаре	гун -й -да -л -ай	сонра	,	лугьун -на	ки	,	бес	,	вуна	диде -ди -н	са	жаваб	къачун	ма	.","1sg.ERG FOC	sign	give PST ENT SPSS AOP	after	,	say AOC	that	,	but	,	2sg.erg	mother DIR GEN	one	answer	take	you.know	.",After my showing my interest she asked to ask her mother's decision,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,pers Attachestoanycategory	n	v cop:(TAM) v:TAM1 n:(CASE) v:TAM1	adv	punct	v v:TAM1	subordconn	punct	prt	punct	pro	n n:(CASE2) n:(CASE)	cardnum	n	v	prt	punct,pers n ptcp adv punct Vnf subordconn punct prt punct pro n cardnum n Vf prt punct,~~~
1.33,lez,"Мици рушарив гана хабар рекъе~туна ки , лагьана чуьне дидедин са жаваб къачу лагьана заз .","мици	руш -яр -и -в	га -на	хабар	рекъе туна	ки	,	лагьа -на	чуь -н -е	диде -ди -н	са	жаваб	къачу	лагьа -на	за -з	.","мици	руш -ар -ди -в	гун -на	хабар	рекъе туна	ки	,	лугьун -на	чуь -н -е	диде -ди -н	са	жаваб	къачун	лугьун -на	за -з	.","another	girl PL ERG AD	give AOC	news	way.road put.outting	that	,	say AOC	your GEN INESS	mother DIR GEN	one	answer	take	say AOR	1sg.ERG DAT	.",Adn she send this message with other girls,en,"had instrument, talking and breaking occassionally into song/poem that he was talking about",Bezkhanum / 04 Безханум,pro	n n:(PLURAL) n:(OBLIQUEstem) n:(CASE)	v v:TAM1	n	n v	subordconn	punct	v v:TAM1	n n:(CASE) n:(OBLIQUEstem)	n n:(CASE2) n:(CASE)	cardnum	n	v	v v:TAM1	pers n:(CASE)	punct,pro n Vnf n n subordconn punct Vnf pers n cardnum n Vnf Vf pers punct,~~~
